Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0021120	adi2mcaRNA9229_R4	
OG0021121	adi2mcaRNA9229_R5	
OG0021122	adi2mcaRNA9229_R6	
OG0021123	adi2mcaRNA9233_R6	
OG0021124	adi2mcaRNA9234_R2	
OG0021125	adi2mcaRNA9234_R4	
OG0021126	adi2mcaRNA9235_R1	
OG0021127	adi2mcaRNA9235_R2	
OG0021128	adi2mcaRNA9235_R4	
OG0021129	adi2mcaRNA9235_R5	
OG0021130	adi2mcaRNA9235_R6	
OG0021131	adi2mcaRNA9235_R9	
OG0021132	adi2mcaRNA9241_R7	
OG0021133	adi2mcaRNA924_R1	
OG0021134	adi2mcaRNA9250_R2	
OG0021135	adi2mcaRNA925_R2	
OG0021136	adi2mcaRNA9276_R5	
OG0021137	adi2mcaRNA9276_R6	
OG0021138	adi2mcaRNA9279_R1	
OG0021139	adi2mcaRNA9360_R1	
OG0021140	adi2mcaRNA9384_R5	
OG0021141	adi2mcaRNA9417_R4	
OG0021142	adi2mcaRNA9419_R3	
OG0021143	adi2mcaRNA9428_R1	
OG0021144	adi2mcaRNA9433_R4	
OG0021145	adi2mcaRNA9434_R0	
OG0021146	adi2mcaRNA9457_R0	
OG0021147	adi2mcaRNA9460_R2	
OG0021148	adi2mcaRNA9461_R1	
OG0021149	adi2mcaRNA9463_R6	
OG0021150	adi2mcaRNA9463_R7	
OG0021151	adi2mcaRNA9463_R8	
OG0021152	adi2mcaRNA9475_R1	
OG0021153	adi2mcaRNA9475_R2	
OG0021154	adi2mcaRNA9475_R5	
OG0021155	adi2mcaRNA9480_R0	
OG0021156	adi2mcaRNA9480_R1	
OG0021157	adi2mcaRNA9480_R2	
OG0021158	adi2mcaRNA9480_R4	
OG0021159	adi2mcaRNA9511_R6	
OG0021160	adi2mcaRNA951_R0	
OG0021161	adi2mcaRNA9523_R0	
OG0021162	adi2mcaRNA9523_R1	
OG0021163	adi2mcaRNA9523_R3	
OG0021164	adi2mcaRNA9523_R4	
OG0021165	adi2mcaRNA9523_R5	
OG0021166	adi2mcaRNA9523_R6	
OG0021167	adi2mcaRNA9523_R8	
OG0021168	adi2mcaRNA9543_R1	
OG0021169	adi2mcaRNA9543_R4	
OG0021170	adi2mcaRNA9562_R1	
OG0021171	adi2mcaRNA9562_R5	
OG0021172	adi2mcaRNA9564_R5	
OG0021173	adi2mcaRNA9572_R1	
OG0021174	adi2mcaRNA9580_R6	
OG0021175	adi2mcaRNA9602_R1	
OG0021176	adi2mcaRNA9608_R8	
OG0021177	adi2mcaRNA9608_R9	
OG0021178	adi2mcaRNA9612_R1	
OG0021179	adi2mcaRNA9612_R4	
OG0021180	adi2mcaRNA9615_R0	
OG0021181	adi2mcaRNA9615_R2	
OG0021182	adi2mcaRNA9616_R2	
OG0021183	adi2mcaRNA9616_R5	
OG0021184	adi2mcaRNA9627_R1	
OG0021185	adi2mcaRNA962_R7	
OG0021186	adi2mcaRNA962_R8	
OG0021187	adi2mcaRNA9631_R4	
OG0021188	adi2mcaRNA9639_R4	
OG0021189	adi2mcaRNA963_R2	
OG0021190	adi2mcaRNA9642_R5	
OG0021191	adi2mcaRNA9645_R7	
OG0021192	adi2mcaRNA9646_R0	
OG0021193	adi2mcaRNA9646_R1	
OG0021194	adi2mcaRNA9646_R3	
OG0021195	adi2mcaRNA9646_R4	
OG0021196	adi2mcaRNA9646_R5	
OG0021197	adi2mcaRNA9646_R6	
OG0021198	adi2mcaRNA9646_R8	
OG0021199	adi2mcaRNA9649_R2	
OG0021200	adi2mcaRNA9649_R5	
OG0021201	adi2mcaRNA9659_R9	
OG0021202	adi2mcaRNA965_R1	
OG0021203	adi2mcaRNA9663_R3	
OG0021204	adi2mcaRNA9663_R5	
OG0021205	adi2mcaRNA9663_R6	
OG0021206	adi2mcaRNA970_R1	
OG0021207	adi2mcaRNA9723_R0	
OG0021208	adi2mcaRNA9754_R6	
OG0021209	adi2mcaRNA9757_R0	
OG0021210	adi2mcaRNA9757_R1	
OG0021211	adi2mcaRNA9757_R2	
OG0021212	adi2mcaRNA9763_R1	
OG0021213	adi2mcaRNA9763_R2	
OG0021214	adi2mcaRNA9763_R4	
OG0021215	adi2mcaRNA9778_R2	
OG0021216	adi2mcaRNA9786_R0	
OG0021217	adi2mcaRNA9786_R1	
OG0021218	adi2mcaRNA9838_R0	
OG0021219	adi2mcaRNA9874_R3	
OG0021220	adi2mcaRNA9874_R4	
OG0021221	adi2mcaRNA9884_R1	
OG0021222	adi2mcaRNA9884_R2	
OG0021223	adi2mcaRNA9884_R3	
OG0021224	adi2mcaRNA9884_R4	
OG0021225	adi2mcaRNA9885_R5	
OG0021226	adi2mcaRNA9890_R0	
OG0021227	adi2mcaRNA9893_R8	
OG0021228	adi2mcaRNA9895_R0	
OG0021229	adi2mcaRNA9895_R1	
OG0021230	adi2mcaRNA9895_R3	
OG0021231	adi2mcaRNA9895_R6	
OG0021232	adi2mcaRNA9900_R8	
OG0021233	adi2mcaRNA9928_R5	
OG0021234	adi2mcaRNA9970_R2	
OG0021235	adi2mcaRNA9970_R3	
OG0021236	augustus.g10.t1	
OG0021237	augustus.g10000.t1	
OG0021238	augustus.g10001.t1	
OG0021239	augustus.g10002.t1	
OG0021240	augustus.g10003.t1	
OG0021241	augustus.g10004.t1	
OG0021242	augustus.g10005.t1	
OG0021243	augustus.g10006.t1	
OG0021244	augustus.g10008.t1	
OG0021245	augustus.g10009.t1	
OG0021246	augustus.g1001.t1	
OG0021247	augustus.g10014.t1	
OG0021248	augustus.g10016.t1	
OG0021249	augustus.g10017.t1	
OG0021250	augustus.g10018.t1	
OG0021251	augustus.g10019.t1	
OG0021252	augustus.g1002.t1	
OG0021253	augustus.g10020.t1	
OG0021254	augustus.g10021.t1	
OG0021255	augustus.g10022.t1	
OG0021256	augustus.g10024.t1	
OG0021257	augustus.g10025.t1	
OG0021258	augustus.g10026.t1	
OG0021259	augustus.g10028.t1	
OG0021260	augustus.g10029.t1	
OG0021261	augustus.g10030.t1	
OG0021262	augustus.g10031.t1	
OG0021263	augustus.g10032.t1	
OG0021264	augustus.g10033.t1	
OG0021265	augustus.g10034.t1	
OG0021266	augustus.g10035.t1	
OG0021267	augustus.g10037.t1	
OG0021268	augustus.g10038.t1	
OG0021269	augustus.g10040.t1	
OG0021270	augustus.g10043.t1	
OG0021271	augustus.g10044.t1	
OG0021272	augustus.g10046.t1	
OG0021273	augustus.g10048.t1	
OG0021274	augustus.g10049.t1	
OG0021275	augustus.g10057.t1	
OG0021276	augustus.g10059.t1	
OG0021277	augustus.g10061.t1	
OG0021278	augustus.g10062.t1	
OG0021279	augustus.g10063.t1	
OG0021280	augustus.g10064.t1	
OG0021281	augustus.g10065.t1	
OG0021282	augustus.g10066.t1	
OG0021283	augustus.g10067.t1	
OG0021284	augustus.g10068.t1	
OG0021285	augustus.g10069.t1	
OG0021286	augustus.g10070.t1	
OG0021287	augustus.g10072.t1	
OG0021288	augustus.g10073.t1	
OG0021289	augustus.g10075.t1	
OG0021290	augustus.g10077.t1	
OG0021291	augustus.g10079.t1	
OG0021292	augustus.g10080.t1	
OG0021293	augustus.g10083.t1	
OG0021294	augustus.g10084.t1	
OG0021295	augustus.g10085.t1	
OG0021296	augustus.g10089.t1	
OG0021297	augustus.g1009.t1	
OG0021298	augustus.g10090.t1	
OG0021299	augustus.g10094.t1	
OG0021300	augustus.g10100.t1	
OG0021301	augustus.g10101.t1	
OG0021302	augustus.g10102.t1	
OG0021303	augustus.g10104.t1	
OG0021304	augustus.g10105.t1	
OG0021305	augustus.g10106.t1	
OG0021306	augustus.g10107.t1	
OG0021307	augustus.g1011.t1	
OG0021308	augustus.g10111.t1	
OG0021309	augustus.g10122.t1	
OG0021310	augustus.g10125.t1	
OG0021311	augustus.g10126.t1	
OG0021312	augustus.g10127.t1	
OG0021313	augustus.g10128.t1	
OG0021314	augustus.g10129.t1	
OG0021315	augustus.g10130.t1	
OG0021316	augustus.g10131.t1	
OG0021317	augustus.g10132.t1	
OG0021318	augustus.g10136.t1	
OG0021319	augustus.g10137.t1	
OG0021320	augustus.g10139.t1	
OG0021321	augustus.g10142.t1	
OG0021322	augustus.g10144.t1	
OG0021323	augustus.g10146.t1	
OG0021324	augustus.g10148.t1	
OG0021325	augustus.g1015.t1	
OG0021326	augustus.g10150.t1	
OG0021327	augustus.g10151.t1	
OG0021328	augustus.g10152.t1	
OG0021329	augustus.g10153.t1	
OG0021330	augustus.g10155.t1	
OG0021331	augustus.g10156.t1	
OG0021332	augustus.g10157.t1	
OG0021333	augustus.g10159.t1	
OG0021334	augustus.g10161.t1	
OG0021335	augustus.g10163.t1	
OG0021336	augustus.g10165.t1	
OG0021337	augustus.g10168.t1	
OG0021338	augustus.g10170.t1	
OG0021339	augustus.g10172.t1	
OG0021340	augustus.g10176.t1	
OG0021341	augustus.g10177.t1	
OG0021342	augustus.g10178.t1	
OG0021343	augustus.g10182.t1	
OG0021344	augustus.g10183.t1	
OG0021345	augustus.g10188.t1	
OG0021346	augustus.g1019.t1	
OG0021347	augustus.g10195.t1	
OG0021348	augustus.g10196.t1	
OG0021349	augustus.g10205.t1	
OG0021350	augustus.g10206.t1	
OG0021351	augustus.g10207.t1	
OG0021352	augustus.g1021.t1	
OG0021353	augustus.g10214.t1	
OG0021354	augustus.g10216.t1	
OG0021355	augustus.g10217.t1	
OG0021356	augustus.g10218.t1	
OG0021357	augustus.g1022.t1	
OG0021358	augustus.g10220.t1	
OG0021359	augustus.g10221.t1	
OG0021360	augustus.g10222.t1	
OG0021361	augustus.g10223.t1	
OG0021362	augustus.g10224.t1	
OG0021363	augustus.g10230.t1	
OG0021364	augustus.g10231.t1	
OG0021365	augustus.g10232.t1	
OG0021366	augustus.g10233.t1	
OG0021367	augustus.g10234.t1	
OG0021368	augustus.g10235.t1	
OG0021369	augustus.g10236.t1	
OG0021370	augustus.g10237.t1	
OG0021371	augustus.g10238.t1	
OG0021372	augustus.g10239.t1	
OG0021373	augustus.g1024.t1	
OG0021374	augustus.g10240.t1	
OG0021375	augustus.g10241.t1	
OG0021376	augustus.g10242.t1	
OG0021377	augustus.g10243.t1	
OG0021378	augustus.g10244.t1	
OG0021379	augustus.g10247.t1	
OG0021380	augustus.g10252.t1	
OG0021381	augustus.g10253.t1	
OG0021382	augustus.g10254.t1	
OG0021383	augustus.g10255.t1	
OG0021384	augustus.g10256.t1	
OG0021385	augustus.g10257.t1	
OG0021386	augustus.g10258.t1	
OG0021387	augustus.g10259.t1	
OG0021388	augustus.g1026.t1	
OG0021389	augustus.g10260.t1	
OG0021390	augustus.g10261.t1	
OG0021391	augustus.g10263.t1	
OG0021392	augustus.g10264.t1	
OG0021393	augustus.g10266.t1	
OG0021394	augustus.g10268.t1	
OG0021395	augustus.g10269.t1	
OG0021396	augustus.g1027.t1	
OG0021397	augustus.g10271.t1	
OG0021398	augustus.g10277.t1	
OG0021399	augustus.g10278.t1	
OG0021400	augustus.g10279.t1	
OG0021401	augustus.g10280.t1	
OG0021402	augustus.g10281.t1	
OG0021403	augustus.g10282.t1	
OG0021404	augustus.g10283.t1	
OG0021405	augustus.g10284.t1	
OG0021406	augustus.g10285.t1	
OG0021407	augustus.g10286.t1	
OG0021408	augustus.g10287.t1	
OG0021409	augustus.g10291.t1	
OG0021410	augustus.g10294.t1	
OG0021411	augustus.g10299.t1	
OG0021412	augustus.g10301.t1	
OG0021413	augustus.g10303.t1	
OG0021414	augustus.g10304.t1	
OG0021415	augustus.g10305.t1	
OG0021416	augustus.g10306.t1	
OG0021417	augustus.g10308.t1	
OG0021418	augustus.g10309.t1	
OG0021419	augustus.g1031.t1	
OG0021420	augustus.g10310.t1	
OG0021421	augustus.g10311.t1	
OG0021422	augustus.g10312.t1	
OG0021423	augustus.g10313.t1	
OG0021424	augustus.g10315.t1	
OG0021425	augustus.g10316.t1	
OG0021426	augustus.g10319.t1	
OG0021427	augustus.g1032.t1	
OG0021428	augustus.g10320.t1	
OG0021429	augustus.g10323.t1	
OG0021430	augustus.g10324.t1	
OG0021431	augustus.g10325.t1	
OG0021432	augustus.g10329.t1	
OG0021433	augustus.g1033.t1	
OG0021434	augustus.g10331.t1	
OG0021435	augustus.g10332.t1	
OG0021436	augustus.g10334.t1	
OG0021437	augustus.g10336.t1	
OG0021438	augustus.g10337.t1	
OG0021439	augustus.g10338.t1	
OG0021440	augustus.g10340.t1	
OG0021441	augustus.g10343.t1	
OG0021442	augustus.g10345.t1	
OG0021443	augustus.g10346.t1	
OG0021444	augustus.g10347.t1	
OG0021445	augustus.g10348.t1	
OG0021446	augustus.g10349.t1	
OG0021447	augustus.g1035.t1	
OG0021448	augustus.g10351.t1	
OG0021449	augustus.g10353.t1	
OG0021450	augustus.g10355.t1	
OG0021451	augustus.g10357.t1	
OG0021452	augustus.g1036.t1	
OG0021453	augustus.g10361.t1	
OG0021454	augustus.g10367.t1	
OG0021455	augustus.g10368.t1	
OG0021456	augustus.g10369.t1	
OG0021457	augustus.g1037.t1	
OG0021458	augustus.g10372.t1	
OG0021459	augustus.g10373.t1	
OG0021460	augustus.g10374.t1	
OG0021461	augustus.g1038.t1	
OG0021462	augustus.g10387.t1	
OG0021463	augustus.g10388.t1	
OG0021464	augustus.g10389.t1	
OG0021465	augustus.g1039.t1	
OG0021466	augustus.g10390.t1	
OG0021467	augustus.g10395.t1	
OG0021468	augustus.g104.t1	
OG0021469	augustus.g10403.t1	
OG0021470	augustus.g10405.t1	
OG0021471	augustus.g10407.t1	
OG0021472	augustus.g10409.t1	
OG0021473	augustus.g10410.t1	
OG0021474	augustus.g10411.t1	
OG0021475	augustus.g10412.t1	
OG0021476	augustus.g10413.t1	
OG0021477	augustus.g10416.t1	
OG0021478	augustus.g1042.t1	
OG0021479	augustus.g10420.t1	
OG0021480	augustus.g10421.t1	
OG0021481	augustus.g10423.t1	
OG0021482	augustus.g10427.t1	
OG0021483	augustus.g1043.t1	
OG0021484	augustus.g10430.t1	
OG0021485	augustus.g10432.t1	
OG0021486	augustus.g10433.t1	
OG0021487	augustus.g10434.t1	
OG0021488	augustus.g10435.t1	
OG0021489	augustus.g10436.t1	
OG0021490	augustus.g10437.t1	
OG0021491	augustus.g10439.t1	
OG0021492	augustus.g1044.t1	
OG0021493	augustus.g10443.t1	
OG0021494	augustus.g10447.t1	
OG0021495	augustus.g10449.t1	
OG0021496	augustus.g1045.t1	
OG0021497	augustus.g10450.t1	
OG0021498	augustus.g10452.t1	
OG0021499	augustus.g10453.t1	
OG0021500	augustus.g10454.t1	
OG0021501	augustus.g10459.t1	
OG0021502	augustus.g1046.t1	
OG0021503	augustus.g10460.t1	
OG0021504	augustus.g10461.t1	
OG0021505	augustus.g10466.t1	
OG0021506	augustus.g10468.t1	
OG0021507	augustus.g10469.t1	
OG0021508	augustus.g1047.t1	
OG0021509	augustus.g10471.t1	
OG0021510	augustus.g10477.t1	
OG0021511	augustus.g10478.t1	
OG0021512	augustus.g1048.t1	
OG0021513	augustus.g10480.t1	
OG0021514	augustus.g10489.t1	
OG0021515	augustus.g1049.t1	
OG0021516	augustus.g10490.t1	
OG0021517	augustus.g10492.t1	
OG0021518	augustus.g10495.t1	
OG0021519	augustus.g10496.t1	
OG0021520	augustus.g10499.t1	
OG0021521	augustus.g105.t1	
OG0021522	augustus.g1050.t1	
OG0021523	augustus.g10500.t1	
OG0021524	augustus.g10501.t1	
OG0021525	augustus.g10502.t1	
OG0021526	augustus.g10503.t1	
OG0021527	augustus.g10504.t1	
OG0021528	augustus.g10505.t1	
OG0021529	augustus.g10507.t1	
OG0021530	augustus.g10508.t1	
OG0021531	augustus.g10509.t1	
OG0021532	augustus.g1051.t1	
OG0021533	augustus.g10510.t1	
OG0021534	augustus.g10513.t1	
OG0021535	augustus.g10514.t1	
OG0021536	augustus.g10515.t1	
OG0021537	augustus.g10516.t1	
OG0021538	augustus.g10517.t1	
OG0021539	augustus.g10518.t1	
OG0021540	augustus.g10519.t1	
OG0021541	augustus.g10523.t1	
OG0021542	augustus.g10524.t1	
OG0021543	augustus.g10525.t1	
OG0021544	augustus.g10526.t1	
OG0021545	augustus.g10529.t1	
OG0021546	augustus.g10530.t1	
OG0021547	augustus.g10533.t1	
OG0021548	augustus.g10534.t1	
OG0021549	augustus.g10536.t1	
OG0021550	augustus.g10537.t1	
OG0021551	augustus.g10538.t1	
OG0021552	augustus.g1054.t1	
OG0021553	augustus.g10541.t1	
OG0021554	augustus.g10542.t1	
OG0021555	augustus.g10543.t1	
OG0021556	augustus.g10547.t1	
OG0021557	augustus.g10548.t1	
OG0021558	augustus.g10549.t1	
OG0021559	augustus.g10550.t1	
OG0021560	augustus.g10551.t1	
OG0021561	augustus.g10552.t1	
OG0021562	augustus.g10554.t1	
OG0021563	augustus.g10556.t1	
OG0021564	augustus.g10557.t1	
OG0021565	augustus.g10558.t1	
OG0021566	augustus.g10559.t1	
OG0021567	augustus.g1056.t1	
OG0021568	augustus.g10560.t1	
OG0021569	augustus.g10561.t1	
OG0021570	augustus.g10562.t1	
OG0021571	augustus.g10563.t1	
OG0021572	augustus.g10564.t1	
OG0021573	augustus.g10565.t1	
OG0021574	augustus.g10566.t1	
OG0021575	augustus.g10567.t1	
OG0021576	augustus.g10568.t1	
OG0021577	augustus.g1057.t1	
OG0021578	augustus.g10570.t1	
OG0021579	augustus.g10571.t1	
OG0021580	augustus.g10576.t1	
OG0021581	augustus.g10577.t1	
OG0021582	augustus.g10578.t1	
OG0021583	augustus.g1058.t1	
OG0021584	augustus.g10580.t1	
OG0021585	augustus.g10584.t1	
OG0021586	augustus.g10586.t1	
OG0021587	augustus.g10587.t1	
OG0021588	augustus.g10588.t1	
OG0021589	augustus.g10589.t1	
OG0021590	augustus.g10594.t1	
OG0021591	augustus.g10595.t1	
OG0021592	augustus.g10598.t1	
OG0021593	augustus.g10599.t1	
OG0021594	augustus.g106.t1	
OG0021595	augustus.g1060.t1	
OG0021596	augustus.g10600.t1	
OG0021597	augustus.g10601.t1	
OG0021598	augustus.g10602.t1	
OG0021599	augustus.g10603.t1	
OG0021600	augustus.g10613.t1	
OG0021601	augustus.g10614.t1	
OG0021602	augustus.g10615.t1	
OG0021603	augustus.g10616.t1	
OG0021604	augustus.g10617.t1	
OG0021605	augustus.g10618.t1	
OG0021606	augustus.g10619.t1	
OG0021607	augustus.g1062.t1	
OG0021608	augustus.g10620.t1	
OG0021609	augustus.g10621.t1	
OG0021610	augustus.g10622.t1	
OG0021611	augustus.g10625.t1	
OG0021612	augustus.g10626.t1	
OG0021613	augustus.g10627.t1	
OG0021614	augustus.g10628.t1	
OG0021615	augustus.g10629.t1	
OG0021616	augustus.g1063.t1	
OG0021617	augustus.g10631.t1	
OG0021618	augustus.g10634.t1	
OG0021619	augustus.g10635.t1	
OG0021620	augustus.g10636.t1	
OG0021621	augustus.g10637.t1	
OG0021622	augustus.g10638.t1	
OG0021623	augustus.g1064.t1	
OG0021624	augustus.g10642.t1	
OG0021625	augustus.g10643.t1	
OG0021626	augustus.g10644.t1	
OG0021627	augustus.g10645.t1	
OG0021628	augustus.g10646.t1	
OG0021629	augustus.g10648.t1	
OG0021630	augustus.g10649.t1	
OG0021631	augustus.g1065.t1	
OG0021632	augustus.g10651.t1	
OG0021633	augustus.g10652.t1	
OG0021634	augustus.g10653.t1	
OG0021635	augustus.g10655.t1	
OG0021636	augustus.g10658.t1	
OG0021637	augustus.g1066.t1	
OG0021638	augustus.g10663.t1	
OG0021639	augustus.g10667.t1	
OG0021640	augustus.g10668.t1	
OG0021641	augustus.g10669.t1	
OG0021642	augustus.g1067.t1	
OG0021643	augustus.g10670.t1	
OG0021644	augustus.g10671.t1	
OG0021645	augustus.g10672.t1	
OG0021646	augustus.g10673.t1	
OG0021647	augustus.g10674.t1	
OG0021648	augustus.g10675.t1	
OG0021649	augustus.g10676.t1	
OG0021650	augustus.g10677.t1	
OG0021651	augustus.g10678.t1	
OG0021652	augustus.g10686.t1	
OG0021653	augustus.g10695.t1	
OG0021654	augustus.g10696.t1	
OG0021655	augustus.g10697.t1	
OG0021656	augustus.g10698.t1	
OG0021657	augustus.g10699.t1	
OG0021658	augustus.g107.t1	
OG0021659	augustus.g10700.t1	
OG0021660	augustus.g10702.t1	
OG0021661	augustus.g10704.t1	
OG0021662	augustus.g10705.t1	
OG0021663	augustus.g10708.t1	
OG0021664	augustus.g1071.t1	
OG0021665	augustus.g10710.t1	
OG0021666	augustus.g10711.t1	
OG0021667	augustus.g10712.t1	
OG0021668	augustus.g10718.t1	
OG0021669	augustus.g1072.t1	
OG0021670	augustus.g10720.t1	
OG0021671	augustus.g10721.t1	
OG0021672	augustus.g10726.t1	
OG0021673	augustus.g10729.t1	
OG0021674	augustus.g10737.t1	
OG0021675	augustus.g10738.t1	
OG0021676	augustus.g1074.t1	
OG0021677	augustus.g10742.t1	
OG0021678	augustus.g10744.t1	
OG0021679	augustus.g10746.t1	
OG0021680	augustus.g10747.t1	
OG0021681	augustus.g10748.t1	
OG0021682	augustus.g10749.t1	
OG0021683	augustus.g1075.t1	
OG0021684	augustus.g10751.t1	
OG0021685	augustus.g10755.t1	
OG0021686	augustus.g10756.t1	
OG0021687	augustus.g10757.t1	
OG0021688	augustus.g1076.t1	
OG0021689	augustus.g10761.t1	
OG0021690	augustus.g10763.t1	
OG0021691	augustus.g10764.t1	
OG0021692	augustus.g10767.t1	
OG0021693	augustus.g10774.t1	
OG0021694	augustus.g10775.t1	
OG0021695	augustus.g10776.t1	
OG0021696	augustus.g10777.t1	
OG0021697	augustus.g10778.t1	
OG0021698	augustus.g10779.t1	
OG0021699	augustus.g1078.t1	
OG0021700	augustus.g10781.t1	
OG0021701	augustus.g10782.t1	
OG0021702	augustus.g10787.t1	
OG0021703	augustus.g10789.t1	
OG0021704	augustus.g10790.t1	
OG0021705	augustus.g10791.t1	
OG0021706	augustus.g10792.t1	
OG0021707	augustus.g10793.t1	
OG0021708	augustus.g10794.t1	
OG0021709	augustus.g10796.t1	
OG0021710	augustus.g10797.t1	
OG0021711	augustus.g10799.t1	
OG0021712	augustus.g108.t1	
OG0021713	augustus.g10800.t1	
OG0021714	augustus.g10801.t1	
OG0021715	augustus.g10804.t1	
OG0021716	augustus.g10805.t1	
OG0021717	augustus.g10807.t1	
OG0021718	augustus.g10808.t1	
OG0021719	augustus.g10810.t1	
OG0021720	augustus.g10811.t1	
OG0021721	augustus.g10812.t1	
OG0021722	augustus.g10813.t1	
OG0021723	augustus.g10816.t1	
OG0021724	augustus.g10819.t1	
OG0021725	augustus.g10820.t1	
OG0021726	augustus.g10821.t1	
OG0021727	augustus.g10822.t1	
OG0021728	augustus.g10823.t1	
OG0021729	augustus.g10826.t1	
OG0021730	augustus.g10827.t1	
OG0021731	augustus.g10835.t1	
OG0021732	augustus.g10836.t1	
OG0021733	augustus.g10837.t1	
OG0021734	augustus.g10838.t1	
OG0021735	augustus.g10842.t1	
OG0021736	augustus.g10843.t1	
OG0021737	augustus.g10844.t1	
OG0021738	augustus.g10845.t1	
OG0021739	augustus.g10847.t1	
OG0021740	augustus.g10848.t1	
OG0021741	augustus.g10849.t1	
OG0021742	augustus.g10850.t1	
OG0021743	augustus.g10853.t1	
OG0021744	augustus.g10855.t1	
OG0021745	augustus.g10856.t1	
OG0021746	augustus.g10857.t1	
OG0021747	augustus.g10858.t1	
OG0021748	augustus.g10859.t1	
OG0021749	augustus.g10862.t1	
OG0021750	augustus.g10864.t1	
OG0021751	augustus.g10865.t1	
OG0021752	augustus.g10867.t1	
OG0021753	augustus.g10868.t1	
OG0021754	augustus.g10869.t1	
OG0021755	augustus.g1087.t1	
OG0021756	augustus.g10873.t1	
OG0021757	augustus.g1088.t1	
OG0021758	augustus.g10882.t1	
OG0021759	augustus.g10889.t1	
OG0021760	augustus.g1089.t1	
OG0021761	augustus.g10892.t1	
OG0021762	augustus.g10893.t1	
OG0021763	augustus.g10894.t1	
OG0021764	augustus.g10898.t1	
OG0021765	augustus.g10899.t1	
OG0021766	augustus.g109.t1	
OG0021767	augustus.g1090.t1	
OG0021768	augustus.g10901.t1	
OG0021769	augustus.g10903.t1	
OG0021770	augustus.g10906.t1	
OG0021771	augustus.g10907.t1	
OG0021772	augustus.g10908.t1	
OG0021773	augustus.g10909.t1	
OG0021774	augustus.g1091.t1	
OG0021775	augustus.g10912.t1	
OG0021776	augustus.g10913.t1	
OG0021777	augustus.g10917.t1	
OG0021778	augustus.g10919.t1	
OG0021779	augustus.g10920.t1	
OG0021780	augustus.g10924.t1	
OG0021781	augustus.g10926.t1	
OG0021782	augustus.g10927.t1	
OG0021783	augustus.g10930.t1	
OG0021784	augustus.g10933.t1	
OG0021785	augustus.g10936.t1	
OG0021786	augustus.g10937.t1	
OG0021787	augustus.g10938.t1	
OG0021788	augustus.g10939.t1	
OG0021789	augustus.g1094.t1	
OG0021790	augustus.g10940.t1	
OG0021791	augustus.g10941.t1	
OG0021792	augustus.g10956.t1	
OG0021793	augustus.g10958.t1	
OG0021794	augustus.g10962.t1	
OG0021795	augustus.g10963.t1	
OG0021796	augustus.g10965.t1	
OG0021797	augustus.g10966.t1	
OG0021798	augustus.g10968.t1	
OG0021799	augustus.g1097.t1	
OG0021800	augustus.g10970.t1	
OG0021801	augustus.g10971.t1	
OG0021802	augustus.g10972.t1	
OG0021803	augustus.g10973.t1	
OG0021804	augustus.g10975.t1	
OG0021805	augustus.g10976.t1	
OG0021806	augustus.g10977.t1	
OG0021807	augustus.g10984.t1	
OG0021808	augustus.g10986.t1	
OG0021809	augustus.g10988.t1	
OG0021810	augustus.g1099.t1	
OG0021811	augustus.g10990.t1	
OG0021812	augustus.g10991.t1	
OG0021813	augustus.g10992.t1	
OG0021814	augustus.g10993.t1	
OG0021815	augustus.g10995.t1	
OG0021816	augustus.g10996.t1	
OG0021817	augustus.g10998.t1	
OG0021818	augustus.g10999.t1	
OG0021819	augustus.g11.t1	
OG0021820	augustus.g1100.t1	
OG0021821	augustus.g11000.t1	
OG0021822	augustus.g11001.t1	
OG0021823	augustus.g11002.t1	
OG0021824	augustus.g11004.t1	
OG0021825	augustus.g11005.t1	
OG0021826	augustus.g11008.t1	
OG0021827	augustus.g11009.t1	
OG0021828	augustus.g1101.t1	
OG0021829	augustus.g11010.t1	
OG0021830	augustus.g11011.t1	
OG0021831	augustus.g11012.t1	
OG0021832	augustus.g11013.t1	
OG0021833	augustus.g11016.t1	
OG0021834	augustus.g11017.t1	
OG0021835	augustus.g11018.t1	
OG0021836	augustus.g11019.t1	
OG0021837	augustus.g1102.t1	
OG0021838	augustus.g11020.t1	
OG0021839	augustus.g11021.t1	
OG0021840	augustus.g11022.t1	
OG0021841	augustus.g11023.t1	
OG0021842	augustus.g11025.t1	
OG0021843	augustus.g11026.t1	
OG0021844	augustus.g11027.t1	
OG0021845	augustus.g11029.t1	
OG0021846	augustus.g1103.t1	
OG0021847	augustus.g11030.t1	
OG0021848	augustus.g11031.t1	
OG0021849	augustus.g11032.t1	
OG0021850	augustus.g11034.t1	
OG0021851	augustus.g11039.t1	
OG0021852	augustus.g1104.t1	
OG0021853	augustus.g11040.t1	
OG0021854	augustus.g11041.t1	
OG0021855	augustus.g11042.t1	
OG0021856	augustus.g11043.t1	
OG0021857	augustus.g11044.t1	
OG0021858	augustus.g11045.t1	
OG0021859	augustus.g11046.t1	
OG0021860	augustus.g11047.t1	
OG0021861	augustus.g11048.t1	
OG0021862	augustus.g1105.t1	
OG0021863	augustus.g11051.t1	
OG0021864	augustus.g11052.t1	
OG0021865	augustus.g11053.t1	
OG0021866	augustus.g11054.t1	
OG0021867	augustus.g11055.t1	
OG0021868	augustus.g1106.t1	
OG0021869	augustus.g11064.t1	
OG0021870	augustus.g11065.t1	
