	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
2222:72627-72629	9.803922	18.965517	8.450704	28.571429	21.428571	36.363636	6.461233	11.41649	6.660584
2222:72690-72692	2.439024	12.5	6.122449	18.181818	0	25	5.472637	6.396588	3.10219
2222:72707-72709	0	5.128205	6.818182	20	0	0	3.58209	4.421053	1.916058
2222:72719-72721	0	4.878049	4.081633	20	0	10	2.576809	3.571429	1.182894
2222:72724-72726	0	0	2.040816	9.090909	0	0	1.094527	1.470588	1.270417
2222:72754-72756	2.631579	6.896552	3.333333	0	7.142857	0	1.189296	0	0.907441
2222:72851-72853	9.433962	19.230769	7.5	22.222222	0	14.285714	6.150794	10.294118	3.985507
2222:72862-72864	3.508772	23.076923	13.513514	33.333333	0	28.571429	5.461768	9.243697	3.085299
2222:72872-72874	3.225806	15.384615	6.976744	11.111111	0	0	4.96368	3.766478	1.9
2222:72877-72879	1.408451	16.216216	6.25	8.333333	11.111111	0	4.600484	3.578154	1.601602
2222:72888-72890	1.204819	11.627907	4.477612	5.555556	6.25	0	6.174334	4.356061	1.301301
2222:72921-72923	2.150538	10.204082	2.380952	13.636364	0	7.692308	4.600484	8.474576	1.002004
2222:72935-72937	2.105263	12	3.571429	18.181818	0	7.692308	14.705882	15.384615	16.705336
2222:72960-72962	2.666667	13.043478	10.294118	23.809524	0	7.692308	22.881356	13.333333	6.772908
2222:72962-72964	1.449275	17.073171	4.761905	16.666667	8.333333	9.090909	20.338983	13.333333	5.577689
2222:72969-72971	9.090909	16.666667	12.903226	26.315789	9.090909	9.090909	37.398374	21.938776	26.8
2222:72984-72986	3.773585	12.5	8.928571	28.571429	0	12.5	5.974395	10.263158	8.861727
2222:73254-73256	0	16.666667	6.521739	22.222222	0	0	2.063037	2.742857	1.186521
2222:73262-73264	5.555556	14.285714	2.083333	10	0	0	1.947308	2.402746	0.902613
2222:73267-73269	8.108108	16	6.25	20	0	0	1.719198	2.285714	1.140684
2222:73272-73274	2.272727	12.5	7.142857	13.333333	0	0	2.234957	2.4	1.282051
2222:73274-73276	2.325581	15.151515	3.773585	13.333333	0	0	2.749141	2.628571	1.04712
2222:73301-73303	2	9.375	6.349206	16.666667	0	0	2.236239	1.257143	0.379507
2222:73346-73348	1.754386	8.333333	0	5.882353	0	0	0.686499	2.176403	2.757965
2222:73360-73362	0	14.285714	4	12.5	0	0	4.842342	5.479452	3.937008
2222:73604-73606	0	23.076923	8.510638	13.333333	10	0	1.383648	10.810811	2.269289
2222:73628-73630	2.777778	10	5.263158	0	0	0	2.763819	10.909091	0.757576
2222:73735-73737	3.278689	6.557377	3.061224	4.347826	0	0	2.767296	10.810811	1.212121
2222:73739-73741	1.666667	6.349206	3.061224	4.347826	0	0	3.02267	9.90991	1.210287
2222:73753-73755	1.612903	1.515152	1.980198	0	0	0	2.648172	5.405405	0.454545
2222:73803-73805	0	2.631579	3.174603	9.090909	0	0	3.144654	10	1.666667
2222:74135-74137	8.823529	33.333333	5.769231	0	0	0	2.479339	16.666667	2.824859
2222:74159-74161	11.764706	31.034483	6.818182	0	6.666667	0	1.666667	27.777778	1.129944
2222:74174-74176	6.25	22.857143	6.382979	0	0	0	1.652893	0	1.694915
2222:74212-74214	6.349206	18	3.125	0	5.882353	0	4.098361	16.666667	2.840909
2249:43441-43443	0	33.333333	9.090909	60	0	50	21.568627	16.41791	5.696203
2257:34929-34931	3.846154	7.692308	0	0	0	0	0	0	0
2257:34981-34983	5.263158	3.225806	0	0	0	5	0	0	0
2257:35312-35314	1.219512	3.076923	0	0	3.225806	0	0	0	3.846154
2257:35344-35346	10.833333	11.904762	3.870968	11.627907	12.5	0	0	0	2.941176
2257:35347-35349	2.479339	2.409639	6.097561	2.380952	2.941176	3.846154	4.166667	0	2.857143
2257:35407-35409	1.351351	2.12766	2.259887	2.040816	4.651163	4.347826	0	0	2.040816
2257:35413-35415	0	2.272727	1.829268	0	0	0	0	0	0
2257:35419-35421	2.877698	6.451613	4.069767	4.444444	2.631579	0	0	7.692308	10.714286
2257:35440-35442	1.492537	1.190476	2.906977	0	0	0	4.716649	4.345783	5.467532
2257:35443-35445	1.333333	2.352941	1.630435	0	0	0	0.75806	0.563009	1.398082
2257:35466-35468	0.729927	0	3.571429	0	0	0	0.957854	0.586967	1.33838
2257:35493-35495	0.819672	4.411765	0	0	0	0	0.693241	0.634807	1.168445
2257:35508-35510	1.204819	5.454545	0.806452	4	4	0	0.5021	0.430725	0.94633
2257:35519-35521	4	2.439024	0	0	9.52381	0	0.429067	0.359411	0.918609
2257:35542-35544	0	2.040816	1.111111	3.703704	5.882353	5.263158	3.848268	3.466412	4.793609
2257:35584-35586	0	2.564103	0	0	0	0	14.285714	0	0
2257:38200-38202	1.948052	0	2.764977	1.754386	0	6.060606	0	0	7.142857
2257:38766-38768	0.740741	3.703704	3.816794	0	2.173913	4.347826	0	0	2.173913
2257:38783-38785	0.564972	2.083333	2	1.639344	1.818182	0	0	0	2.083333
2257:38794-38796	0.666667	5.194805	2.142857	0	0	3.225806	0	0	13.461538
2257:38802-38804	1.492537	4.347826	3.149606	0	0	3.703704	8.595989	44.594595	7.820587
2257:38921-38923	2.463054	1.6	2.803738	2.439024	0	0	0.967843	0.467836	1.039834
2257:38923-38925	1.463415	0	3.211009	0	1.492537	0	0.749064	0.857366	1.296415
2257:38940-38942	2.824859	0.961538	1.714286	1.369863	0	4	0.687607	0.781555	0.834403
2257:38957-38959	3.960396	4.464286	4.901961	5.333333	3.278689	5.882353	0.86072	0.703675	0.866913
2257:38966-38968	2.061856	3.883495	2.631579	1.470588	1.724138	0	0.843223	0.272904	0.89643
2257:38994-38996	1.229508	1.886792	1.632653	1.298701	0	0	0.65584	0.195465	1.024328
2257:38999-39001	2.074689	3.797468	3.643725	0	0	4.651163	0.84375	0.312989	0.927852
2257:39069-39071	2.991453	3.614458	3	1.176471	1.666667	2.325581	0.547388	0.742768	0.657684
2257:39096-39098	3.603604	2.906977	1.315789	1.219512	0	2.222222	4.23482	2.93884	2.930481
2257:39108-39110	5.020921	1.086957	1.607717	3.658537	0	0	21.73913	50	14.285714
2257:41304-41306	8.62069	3.921569	1.904762	2.857143	0	0	2.403344	2.955083	1.969365
2257:41310-41312	3.448276	0	0.952381	0	4.545455	0	0.210084	0.35461	0.307963
2257:41869-41871	3.571429	3.75	4.201681	3.125	0	0	7.648725	0	12.5
2257:41872-41874	2.678571	2.531646	0.819672	0	0	0	1.222954	0	0.674157
2257:41950-41952	2.631579	2.985075	0.884956	0	0	0	0.850662	0	1.128668
2257:46591-46593	1.136364	0	1.492537	0	0	0	0	0	0
2257:46699-46701	2.941176	0	0.943396	0	0	0	37.5	46.153846	29.62963
2257:46708-46710	2.380952	11.538462	2.816901	10.526316	0	12.5	3.957784	3.490941	4.208243
2257:46711-46713	0	0	2.941176	0	0	0	0.6051	0.43709	0.808788
2257:46717-46719	6.818182	0	5.555556	4.545455	0	0	0.319489	0.376176	0.352626
2257:46745-46747	0	4.878049	4.109589	0	0	0	0.546448	0.561272	0.736626
2257:46769-46771	1.886792	2.380952	3.703704	8	0	0	0.705645	0.529925	0.78474
2257:46863-46865	0.78125	1.149425	3.424658	2.439024	2.5	0	0.790798	0.373367	0.868307
2257:46918-46920	0	0	0.980392	2.857143	0	0	5.889533	7.543323	5.779745
226:425453-425455	0	0	0	0	0	0	1.935484	1.824818	4.310345
227:682217-682219	0	12.5	0	0	0	20	0	0	0
2284:63164-63166	8.333333	8.695652	0	0	0	0	0.465116	2.083333	0.826446
2284:63171-63173	14.814815	6.896552	0	0	16.666667	0	0.215983	1.470588	2.238806
2290:75944-75946	0	0	10	7.142857	0	9.090909	20	0	0
2290:75962-75964	5.660377	0	4.878049	0	0	21.428571	12.5	0	0
2290:75988-75990	7.843137	2.222222	7.5	5.263158	0	25	0	0	0
2290:75994-75996	6	2.12766	5.128205	0	7.692308	25	0	0	0
2290:76000-76002	7.407407	4.255319	5.405405	25	0	15.384615	0	0	0
2290:76019-76021	2.941176	1.785714	8.510638	0	0	22.222222	0	0	0
2290:76107-76109	0	1.666667	8.510638	0	0	29.411765	12.5	0	9.52381
2290:76112-76114	1.149425	1.612903	10.869565	0	0	11.764706	12.5	0	0
2290:76121-76123	2.5	1.694915	11.363636	0	0	27.777778	0	11.111111	0
2290:76125-76127	1.282051	0	13.953488	0	0	27.777778	0	0	0
2290:76152-76154	0	3.333333	20	0	0	25	0	0	0
23:940775-940777	8.333333	5.882353	4.545455	15	0	0	8.474576	100	44.444444
23:940780-940782	0	0	4.444444	0	0	0	38.461538	37.5	15
23:940793-940795	0	0	2.272727	0	0	0	0	0	0
23:940809-940811	4.166667	0	4.545455	4.545455	0	0	0	0	0
23:940823-940825	0	0	0	6.25	0	0	0	0	0
23:940833-940835	0	0	2.777778	0	0	16.666667	0	0	5.555556
23:940837-940839	0	8.333333	0	7.142857	0	0	0	0	5.555556
23:940841-940843	6.25	0	3.030303	7.142857	0	16.666667	0	0	5.555556
23:940846-940848	6.25	0	0	7.692308	0	0	0	0	5.555556
2309:23881-23883	0	0	2.857143	0	0	0	0.35137	1.62413	1.176471
2309:23887-23889	0	0	3.125	0	0	0	0.703235	0.930233	1.278269
2309:30879-30881	0	4.761905	0	16.666667	0	0	0.215517	0	0.626959
2309:46360-46362	0	0	3.703704	0	0	0	0	0	0.675676
231:129064-129066	0	0	0	0	0	0	1.169591	0.440529	0
2311:5097-5099	9.52381	0	4.347826	0	0	0	2.678571	4.109589	0.406504
2311:9224-9226	0	0	0	0	12.5	0	12.121212	0	16.666667
2311:9270-9272	0	0	0	6.451613	0	0	1.265823	0	4.545455
2311:9320-9322	2.272727	0	2.083333	0	0	0	1.234568	4.901961	14.634146
2311:9327-9329	0	2.12766	0	0	0	20	1.234568	1.980198	0
2311:9355-9357	2.040816	0	0	0	0	0	1.190476	0	2.173913
2311:9393-9395	1.754386	1.428571	2.521008	3.125	0	0	0	0	0
2311:9413-9415	2.139037	0.595238	0	0	0	6.25	0	0	2.941176
2311:9422-9424	1.081081	0.529101	0.704225	1.515152	2.702703	0	0	0	0
2311:9511-9513	1.538462	5.583756	0.873362	2.777778	2.12766	0	1.06383	0	1.449275
2311:9530-9532	0	0.729927	1.851852	3.571429	8	0	3.26087	0	1.428571
2311:9536-9538	0.719424	0	0	0	0	0	1.086957	0.8	1.428571
2311:9568-9570	0.769231	1.481481	1.481481	0	0	0	0	0	4.285714
2311:9586-9588	2.678571	0	1.73913	0	0	0	2.083333	3.448276	19.444444
2311:9698-9700	0	1.73913	2.205882	0	0	0	0	0	0
2311:9720-9722	1.069519	0.606061	1.724138	0	2.777778	0	0	8.333333	0
2311:9750-9752	0.537634	1.219512	0.568182	2.702703	5.555556	0	0	0	1.538462
2311:9771-9773	1.485149	1.081081	2.538071	0	0	0	0	0	0
2311:9798-9800	2.252252	0.884956	0.431034	0	0	0	0	0	1.5625
2311:9876-9878	0.813008	0.684932	0.757576	3.333333	0	0	0	0	33.333333
2311:9880-9882	0	0	0.666667	0	0	0	0	0	0
2311:9882-9884	0.729927	2.547771	0.645161	0	0	0	0	0	0
2321:71946-71948	0	2.325581	2.272727	0	0	0	0.487329	0	0.582072
2321:71948-71950	0	1.176471	0	0	0	0	0.292398	0.232019	1.045296
2321:71964-71966	0	0	2.272727	5.128205	0	0	0.487805	0	0.465116
233:126579-126581	44.444444	57.142857	61.111111	80	0	60	14.864865	30.232558	3.065134
233:433929-433931	0	0	0	0	0	0	1.694915	0	0.784314
233:434035-434037	0	0	2.941176	0	0	0	0	1.685393	1.568627
233:434037-434039	4.545455	0	2.857143	0	0	0	0	0	1.181102
2331:47213-47215	4	10	10.526316	0	20	22.222222	0	52.631579	4.032258
2331:47266-47268	10	0	14.705882	0	0	33.333333	0	36.842105	24.444444
2331:47747-47749	11.111111	29.545455	12.820513	22.727273	11.111111	0	9.615385	50.632911	32.038835
2331:47762-47764	0	0	0	0	0	0	0	0.316456	0
2331:48658-48660	14.864865	16.666667	8.333333	47.826087	7.142857	0	3.174603	21.323529	12.42236
2331:48696-48698	0	10.294118	4.62963	16	0	33.333333	4.645669	4.896422	2.687674
2331:48744-48746	0	9.302326	6.756757	19.047619	0	16.666667	4.758364	5.050505	0.580833
2331:48748-48750	0	17.5	5.882353	38.095238	0	0	5.807893	4.537815	0.869565
2331:48756-48758	0	7.317073	7.352941	21.052632	0	0	5.133929	5.378151	0.775946
2331:48865-48867	8.333333	25	7.246377	35.294118	0	0	10	11.347518	12.95082
2331:48875-48877	4.444444	16.393443	6.578947	31.578947	0	0	4.938272	9.146341	4.620794
2331:48938-48940	1.010101	8.333333	4.411765	3.225806	0	7.142857	4.098821	3.140097	2.524752
2331:48955-48957	2.564103	6.666667	4.237288	3.846154	0	9.090909	2.078652	2.291918	0.990099
2331:48967-48969	1.234568	7.5	4.918033	11.111111	0	7.692308	1.741573	2.660218	0.741473
2331:48972-48974	2.150538	3.488372	0.787402	3.333333	6.666667	0	0.505334	0.725514	0.639449
2331:49002-49004	2.325581	0	1.709402	0	0	0	0.450197	0.539084	0.987526
2331:49038-49040	5.376344	4.411765	10.833333	14.705882	7.692308	0	3.310887	5.224787	4.689042
2331:49070-49072	10	7.692308	14	15.384615	7.142857	0	5.272013	7.645631	5.481481
2331:49099-49101	5.714286	10	14.141414	15.151515	0	0	5.997758	5.825243	3.256043
2331:49110-49112	5.084746	11.320755	8.737864	18.181818	18.75	16.666667	5.272013	5.92503	2.89074
2331:49115-49117	8.62069	16.981132	13.461538	14.285714	11.764706	14.285714	11.219512	10.45045	7.479508
2331:49120-49122	9.677419	13.207547	7.619048	11.764706	12.5	0	0.540541	2.631579	1.276596
2331:49125-49127	5.263158	12.5	12.5	9.375	0	0	0.542005	0.221239	0.852878
2331:49136-49138	2.857143	9.836066	8.108108	8.333333	9.52381	0	0.542005	1.995565	0.851064
2331:49169-49171	1.470588	5.172414	4.123711	5.882353	9.090909	0	1.081081	0.663717	1.066098
2331:49183-49185	1.515152	10.714286	4.301075	10.344828	9.52381	0	3.092784	7.110092	5.927835
2331:49208-49210	4.545455	11.320755	9.302326	15.384615	9.090909	0	20	9.090909	57.142857
2331:49210-49212	4.83871	9.090909	6.666667	13.636364	14.285714	0	0	9.090909	57.142857
2331:49217-49219	7.017544	7.317073	8.108108	16.666667	30	0	0	19.230769	11.538462
2331:49377-49379	5.555556	14.814815	10.810811	14.285714	0	0	3.349282	2.892562	2.506482
2331:49389-49391	2.12766	13.888889	10.869565	0	0	0	2.508961	2.464066	1.728608
2331:49502-49504	6.451613	16.666667	5.769231	0	26.666667	10	1.679389	8.816705	6.354249
2331:49510-49512	7.692308	12.903226	2.5	0	23.076923	0	1.679389	6.100218	7.069102
2331:49515-49517	8	10	0	0	23.076923	0	3.067485	8.496732	7.716786
2331:49520-49522	8	11.111111	2.564103	0	23.076923	0	1.829268	8.396947	7.790143
2331:49522-49524	5.769231	10	0	0	23.076923	0	2.287582	7.734205	8.426073
2331:49594-49596	0	4.347826	2.777778	0	0	0	1.219512	5.010893	2.549801
2331:49626-49628	3.448276	13.333333	12.903226	0	0	0	44.444444	46.666667	0
2331:49660-49662	5.405405	0	2.173913	10	0	0	3.203661	10.56338	1.716069
2331:49667-49669	2.941176	5	8.695652	9.090909	0	0	2.758621	10.24735	1.713396
2331:49694-49696	0	16.666667	5.128205	9.090909	0	0	1.860465	9.859155	1.40625
2331:49716-49718	5.555556	8.333333	2.325581	6.25	11.111111	0	2.293578	6.360424	0.624025
2331:49782-49784	0	2.083333	12.727273	7.692308	0	7.692308	3.076923	0	6.319703
2331:50120-50122	14.285714	17.647059	2.631579	8.333333	0	16.666667	5.769231	12.820513	4.778157
2331:50135-50137	6.451613	16.666667	4.444444	0	0	16.666667	3.598015	6.818182	3.304598
2331:50150-50152	2.702703	13.636364	4.347826	5.263158	0	22.222222	3.473945	3.787879	3.16092
2331:50166-50168	8.163265	0	0	4.761905	0	0	1.118012	0.757576	0.287356
2331:50204-50206	6.060606	11.428571	5.714286	6.666667	0	8.333333	2.746567	3.030303	2.014388
2331:50241-50243	2.702703	2.12766	6.896552	17.5	12.5	20	3.362391	4.545455	1.726619
2342:71855-71857	0	6.666667	3.125	10	25	0	6.302521	15.09434	7.786885
2342:71868-71870	0	3.703704	2.777778	0	13.793103	8.333333	1.402373	1.709402	1.970443
2342:71884-71886	3.703704	3.703704	2.631579	7.142857	13.793103	0	3.556034	1.709402	2.959309
2342:71898-71900	0	0	0	3.571429	13.793103	8.333333	0.755124	0.854701	1.724138
2342:71908-71910	0	1.754386	0	3.703704	13.793103	0	0.431034	0.854701	1.107011
2342:71912-71914	0	0	0	0	7.407407	0	1.070664	1.694915	2.444988
2342:71916-71918	0	0	0	0	0	0	1.181525	1.680672	2.319902
2342:71920-71922	0	3.636364	0	3.571429	17.241379	0	1.283422	2.521008	1.82704
2342:71928-71930	0	0	0	0	13.793103	7.692308	4.067321	2.985075	2.684564
235:143938-143940	0	5.555556	19.444444	0	14.285714	0	5.859375	1.166181	0
235:143950-143952	0	10	2.5	0	12.5	20	2.173913	1.941748	0
235:143977-143979	0	0	7.5	0	0	20	7.246377	9.160305	2.068966
235:565545-565547	0	0	0	0	16.666667	0	0	0	0
235:565550-565552	0	0	0	0	20	0	0	0	0
235:565554-565556	0	16.666667	0	0	20	0	0	0	0
235:565558-565560	0	0	0	0	0	14.285714	0	0	0
235:565568-565570	0	0	0	0	20	12.5	0	0	0
235:565582-565584	0	16.666667	0	0	0	14.285714	0	0	0
235:565592-565594	0	0	0	0	0	0	0	0	0
235:565610-565612	0	0	0	0	9.090909	0	0	0	14.285714
2367:45966-45968	0	0	4.545455	0	0	0	0	0	0
2367:45978-45980	0	4	0	0	0	0	0	0	0
2367:45994-45996	0	4	4	0	0	0	0	0	0
2367:46013-46015	3.448276	0	4	0	0	0	0	0	0
2367:46027-46029	3.571429	0	0	11.111111	10	0	5.263158	0	0
2367:46055-46057	3.846154	0	0	0	0	0	0	0	0
2368:44527-44529	100	100	100	100	100	88.888889	100	100	90
2368:44531-44533	100	100	100	100	100	88.888889	100	100	90
2368:44536-44538	77.777778	80	100	90.909091	100	77.777778	65.217391	91.304348	50
2368:44540-44542	100	100	100	90	100	100	95.652174	100	100
2368:44556-44558	50	100	85.714286	100	80	100	82.608696	91.304348	50
2370:44949-44951	0	0	7.692308	0	14.285714	0	0.917431	0	2.173913
2371:12186-12188	4.347826	28.571429	25	12.5	0	0	14.285714	64.788732	4.666667
2371:12200-12202	0	24.137931	11.764706	12.5	12.5	0	6.122449	35.211268	6.622517
2371:12210-12212	0	0	5.882353	0	0	0	0	0	0.662252
2371:12233-12235	0	20.689655	23.529412	0	9.090909	0	14.285714	46.478873	7.94702
2371:12244-12246	0	13.793103	12.5	0	9.090909	0	15.306122	46.478873	2.649007
2371:12249-12251	3.846154	17.241379	23.529412	0	0	0	15.306122	59.15493	12.582781
2374:3147-3149	21.674877	11.73913	15.753425	38.888889	46.078431	22.222222	8.333333	0	27.586207
2374:3159-3161	3.535354	3.167421	4.49827	11.764706	16.666667	2.5	9.677419	0	13.333333
2374:3162-3164	15.736041	11.872146	12.413793	35.365854	37.864078	27.906977	38.709677	14.285714	46.666667
2374:3168-3170	9.64467	7.373272	13.356164	28.571429	34.653465	19.047619	5.972184	5.277186	5.074971
2374:3193-3195	15.217391	10.810811	8.461538	14.705882	45.238095	4.347826	3.601637	2.086677	3.296703
2374:3204-3206	2.222222	6.25	5.6	12.121212	38.095238	0	2.567604	1.385189	2.596653
2374:3212-3214	3.846154	6.557377	1.886792	7.142857	22.222222	0	1.510159	1.232583	1.766784
2374:3222-3224	5.882353	4.444444	7.216495	28.571429	58.333333	6.25	7.018498	2.603613	5.65442
2374:3227-3229	11.290323	21.95122	11.363636	15	70.833333	12.5	11.265306	5.475811	7.902299
2374:3231-3233	20	12.5	10.344828	22.222222	66.666667	20	8.776233	4.518873	7.12439
2374:3235-3237	38.596491	34.210526	35.897436	72.222222	90.909091	73.333333	96.175637	96.313364	97.474747
2374:3244-3246	21.568627	18.918919	16.666667	31.25	75	28.571429	35.007386	26.960784	25.22686
2374:3248-3250	27.45098	27.027027	22.972973	31.25	90.909091	69.230769	95.512821	96.774194	95.061728
2374:3254-3256	6.666667	23.076923	15.789474	25	83.333333	25	34.666667	41.935484	32.432432
2374:3269-3271	27.586207	12.5	25	44.444444	88.235294	33.333333	36.30137	60	52.702703
2374:3662-3664	14.876033	5.970149	10.091743	48.648649	55.263158	38.095238	85.714286	60	75
2374:3671-3673	11.111111	5.072464	1.754386	38.461538	63.513514	20.930233	100	87.804878	94.252874
2374:3676-3678	17.79661	3.759398	2.777778	37.5	44.444444	13.953488	4.66128	2.874332	8.465094
2374:3690-3692	22.727273	11.267606	7.5	47.826087	62.222222	32.608696	10.328784	7.22408	15.216334
2374:3701-3703	18.656716	6.25	4.878049	37.777778	53.846154	20	6.183965	4.076178	10.128735
2374:3735-3737	12.562814	6.565657	7.453416	18.461538	40.909091	19.047619	5.612403	4.443702	7.908782
2374:3759-3761	15.533981	1.041667	5.747126	16.666667	30.379747	10.714286	3.446135	2.909699	5.293832
2374:3807-3809	27.419355	14.492754	16.666667	50	55.813953	42.857143	14.912827	9.288339	19.22703
2374:3823-3825	14	10.9375	16	13.333333	44.444444	37.5	7.855362	4.551539	10.021946
2374:4489-4491	36.440678	30.882353	32.20339	67.226891	75.572519	69.69697	26.203966	27.325581	25.844595
2374:4496-4498	32.638889	20.134228	31.182796	60.465116	75	63.636364	23.131171	20.809249	27.288136
2374:4499-4501	19.607843	15.436242	20.725389	58.139535	62.666667	52.5	14.084507	10.404624	18.135593
2374:4503-4505	26.582278	26.143791	31.632653	64.084507	73.88535	69.879518	22.284908	16.184971	23.817568
2374:4505-4507	28.323699	27.272727	28.703704	68.211921	76.331361	62.790698	23.229462	17.44186	22.335025
2374:4516-4518	9.478673	12.182741	9.543568	30.857143	44.670051	35.353535	5.602241	7.428571	6.045752
2374:4521-4523	11.764706	9.047619	8.59375	36.206897	52.70936	40.186916	6.005587	7.428571	10.509031
2374:4528-4530	7.169811	6.910569	5.300353	28.855721	41.949153	24.166667	4.88145	8.988764	5.555556
2374:4532-4534	9.52381	7.420495	8.496732	26.406926	41.328413	24.637681	5.160391	6.179775	8.130081
2374:4538-4540	16.806723	14.705882	17.094017	47.95539	69.538462	50.617284	12.621359	13.559322	14.239482
2374:4543-4545	14.066496	9.677419	12.27154	40.647482	62.146893	40.243902	8.183079	10.169492	12.680578
2374:4545-4547	18.877551	14.4	21.259843	46.953405	67.486339	54.43787	15.117892	12.359551	15.40931
2374:4554-4556	8.268734	4.301075	7.5	30.651341	31.635389	20.496894	3.888889	5.05618	6.951027
2374:4557-4559	18.635171	14.945652	20.540541	48.249027	66.4	51.204819	13.630042	12.5	14.490446
2374:4562-4564	12.373737	7.853403	10.106383	36.162362	53.403141	37.142857	7.76699	8.064516	10.923077
2374:4565-4567	20.199501	15.025907	25	49.103943	70.84399	56.321839	14.722222	12.834225	18.140244
2374:4567-4569	20.351759	13.947368	24.603175	48.717949	69.845361	56.804734	14.68144	12.087912	16.329705
